RXLXRCXXX	0.030101043517874997
(QX(LCX), X)	0.056212966305046824
r(XMcqXcX, X)	0.12213755573246177
CCXRQXLX	0.0840780970858915
rCfX XX	-0.009999999999960964
(qqX(RRQCX), X)	0.10348294103423222
(lX, RXRCXX)	0.064847095779278
(qqXmcLX, X)	0.134445792921684
(QX(CX), QX)	0.050038269653786646
(XqCqXXXX, X)	0.17466549214425894
(RRCX(X), RX)	0.05566330668097014
(rqCXQXX, X)	0.13522886813446233
(X, rcXXmqX)	0.060698509654934375
r(X, rcXXX)	0.11586745782032247
CXRXX	-0.0014303857987896715
XcmLclQXX	0.04512276567404672
MXmCXQXCX	0.04749387324515044
C(rX(X), X)	0.02448919844661458
(fMClXrX X)	-0.004864979427865138
XqcXXX	0.04523149379981636
X	-0.009999999999999724
XrcXFXX	0.027589808020579695
XCXFqqCXXX	0.16834998365554724
(QCmfXXX, X)	0.07385811480605721
XrcXXX	0.027586250813241973
qcXcX	-0.009999999999999702
RMcQXX	-0.008766405488882996
(qXCXX(CX), X)	0.13643850234989324
Q(XmCfX(X), X)	0.08461045354646565
C(RXMX, X)	0.025638699295524862
m(fLX, QXccX)	0.08120738951775007
(X, rLXCX)	0.10738926934455667
qXq(cXX, , )	0.04599877234976088
((X), rlXrlXCX)	0.08957315330248992
(X, ,qqFcXcX)	0.1030493220426089
q(X, XrCXX,)	0.17748295442285783
C(RRX mX)	-0.00711695132773272
(CXqqX(,X), X)	0.13295496714083757
Q(RXrcX, mX)	0.12319417458026322
C(XrqCFXXX, X)	0.19713614044957609
cLXRXFX	0.007967094286193608
(RCCXX, X)	0.05794829054529919
(mMmRcXX, cX)	0.0373239800466594
XqqcXX	0.044029793069568036
XrrCXcQcX	0.12271493710093175
(RXXCX, X)	0.03898297702686244
XRcfXQXXX	0.07369241385812224
qXrcXXmX	0.07062509465358065
(XmX, cQXFXQX,)	0.10637500101173557
(qX(qCX, X), cX)	0.06526944606515732
(X, rcccXXX)	0.10763099627752166
XCCqFfqXX	0.07972736180291558
(RCXX, X)	0.031076763322511476
(qqXCXX, X,)	0.21798758506703303
(QCQX(,XX), X)	0.38637735001841084
(rcFX(X), qX)	0.007303182940530756
r(X, qXCX)	0.12319417458026309
(rCX(cX,), X)	0.0936536944650261
(X(CQCXCXXX), X)	0.3089281248527477
qXfqCXmXX	0.07126214346128157
(QX(CQXXX), X)	0.1615046948804366
fXFcrLXX	0.0367253554968833
CMXQcXX	0.0016848617082375298
(QXfcX(X), X,)	0.19523216333514778
cXRlXQX	-0.006539075995487598
XcMQXQQcXcXX	0.2978617986862612
(RcCmX(,X), XcX)	0.06643131200610009
(CqX(XX), LX)	0.11433899183099465
R(X, clFXX)	0.018792071751337524
XRQMFcXFCX	0.0565568547178046
(QXX(X, rX), X)	0.31076672870396604
(MX, qqXcXX)	0.12216580225178109
XXrMcXCLXX	0.11729964188102812
c(RXL(RX), rMX)	0.0521079072897071
RL(mXcXX, X)	0.16195214719510145
RcXcX	-0.0099999999994771
(X, rqcXcLXX)	0.24812173865606102
(RQX(CX), X)	0.09347302529968735
XLqccXX	0.07089553568829017
rLqXCXX	0.00929452644213601
C(RmQXX, X)	0.05552568418505248
(X, cqXcXX)	0.15781270834742805
(XCQXccfX(fqX), X)	0.2887452865061364
cX(QQcXLX, X)	0.09530540279135857
XrcqXXXX	0.05652849984046511
XqXfXCX	-0.009999999999999629
(LMQQXcX, cX)	0.12462382493220557
XcQmXX	0.019297009045451508
((QXCXX, ), rX)	-0.00039100395324501505
QFcMXRXXX	0.03420093536737468
XcXrcqXfXrX	0.17764142858868132
XXRcQcXXXX	0.2702298958787297
(XQXcRfX(X), X)	0.2318821420861536
qc(X, rfcXX)	0.09257447201063478
Q(XrcmX(X), X)	0.10107644276408653
(qX(XX,), XX)	0.1566130956018938
(X, rCXmX)	0.007626231494146724
MXcXqXX	0.0059438420969349206
XXcQQXXXX	0.13384481217456667
(,RX(RLcXX), X)	0.2289880643048078
XrCXqXX	0.060960816117325956
XrfCqXCX	0.09343076018656966
(rCXCX, X)	0.0879964249622595
XrCfqlXX	0.03220248493072709
(RLFX(cqX), X)	0.10796005562562264
(qX(X,mX), XlX)	0.10657352930762388
XcqccXXXX	0.17038719931952645
XCQXX	0.020467404571355315
CqXCXCX	0.035466256041114544
Q(fX, RcXcX)	0.13676284553242427
(RQCXX(,X), X)	0.17502111367621986
RLCqXXrCXXX	0.17699355302780842
cXRFcXX	0.038742725387699156
(XQXM(, X))	-0.00999806702066599
(XX, RXCCXFX)	0.1503767519967828
(lX, qmXXcX)	0.0648590946703154
(L(QXCXX), cX)	0.13889639420524885
(rX(rCX), X)	0.0474196850163551
F(FqXQ(, X),)	-0.009999999998784965
c(, RX(cX, ), X)	0.10581947585296843
c(RcMXX, LX)	0.09261921444923507
(rCXMX(CX), XX)	0.16274771803716823
XQCQFQXX	0.051450343204960426
(XX, rcXcXX)	0.15792348899835146
(FqXfMqCXX, X)	0.11063706495415532
(,XqccXX FXX)	0.12514410359258316
XcMqXCXX	0.1386316164450371
(cQXcX, CcXX)	0.0972021639914196
XcXcqXXX	0.08935097753563079
LM(qXcXX, X)	0.12244105932891641
XrcqcXrMXXX	0.17000460655995467
cQXfLQXXX	0.04288730766109885
(X, RcQcXcX)	0.14067870481244546
(RRCXXX, qX)	0.11586745782032258
(RfCX(XX), X)	0.0607018424866016
(QQQXCXCX, X)	0.18100689468821032
(rqX(CX), X)	0.12319180611256914
(X, RQXRCX)	0.09347434464767962
MXQcXRXcX	0.13326358565759477
FQFXmCMlXRX	-0.009078642037174697
(CX, QXCMXX)	0.09065241846882756
CXMQXX	-0.0014259477144711859
q(XlcXX, LX,)	0.12527844338496577
XRQCXXcX	0.064556506477785
LXCqqXX	0.053663485347312974
XLccqXFX	0.07089553568829017
(LCqXXX, LfX)	0.12462743523824807
(XX, QcXFXX)	0.0886012352617939
XcMLXRRXcXX	0.17954481116140128
CXqXCCqXRX	0.10684816873074823
cm(XX, LQXXX)	0.08831984116214929
q(CXX,QmX )	0.03310807069911386
(CQXCXX, XLX)	0.192301458191016
qXcXrcLmXXX	0.24268018206742445
XXrCqXXX	0.10347098508306961
Q(RMCCX(CLX), X)	0.20771785048604757
XqcXXrXcX	0.10091300800381359
RL(FXcXX, rX)	0.1620981943542379
RXXXXMQcmX	-0.009999997093026977
XcMXrXCLXX	0.1250025969840426
XXccQXXXXX	0.21684429107342948
(QX(lCX), rX)	0.030403814327522666
CqmLXXqXCXX	0.16682183080610113
XRLccqmqXX	0.018954234307389593
rCqXfX	-0.008766304781661119
(QXXCXLX, mX)	0.1584607984926617
(CqX,qqXCXX)	0.2151933490964831
RqcXXLX	-0.009379798452033778
(QXcXfcX, cX)	0.27427512732940024
XCXQXcXrX	0.15041340619472013
LXrqCLXXX	0.11914500388265632
X(RXcFXrFX, X)	0.14353480057961795
XRRCMXCX	0.12234033418528745
Cq((XcX), XXXX)	0.16736784915566635
McXRXX	0.0011766671807670894
CXLMqXqXX	0.03967875988064331
(QXccLcQXFXX)	0.17381810500269937
(fqXcXX, X)	0.07830415070600608
RXq(MX,)	-0.009999999999589101
(qCfXXX, rffX)	0.07949925834956496
R(fX, QXCLX,)	0.14526932990765373
M(rLXcX, QX)	0.07808571196388858
QXQCXXX	0.06438027743406173
rrXmCLX	-0.00703724393557503
RCQXX	-0.005510693915944617
RXRRccXqfLX	0.1335571358888156
R(XqccXrX, MX)	0.11329911226217469
XcQXRCCXXX	0.11154863897030882
XrlqcXqXLmX	0.07893802109571921
(cqXQX, X)	0.007306360578651929
XXCQXX	0.014378741963090502
CXRLQCXLX	0.14386952033917555
(XX, QXCXX)	0.1433829848983482
XfCXXCqXfXX	0.0939353787027929
XCCXqqXLXCX	0.2727836012645453
QXRfcXXX	0.07060437572102456
(QFCXX, qX)	0.031082486805970012
q(RlfqCXXX, X)	0.04623593084766305
(CqX((X), X), LXCX)	0.22206063543673057
rcQQmXXXX	0.017157005845517125
XQCXXXCXX	0.1910184685639286
cQXlXX	-0.009998937074202215
(RcX(QX), X,)	0.0412022844492551
(QQXCmXXX, QX)	0.17406647996615301
(XrcmX(X), X)	0.020844950464143874
(MQX(CX), lX)	0.04002549411445564
lqfXcX	-0.00999999999976805
XXClQLCXXX	0.10202811675695313
QXCXXcXcX	0.11708358776033938
mQmXcXCX	0.0158460958093756
(RX(cLX), X)	0.10266567403081031
QLcXRcXMXX	0.14156443082817846
XXXRXXcX	-0.009993239350122208
(Q(XcmX), QX)	0.07606550293218593
(QLfXcfX(X), X)	0.11273018696472661
X(RcX(RXX), X)	0.07889641611008416
(QLXmCFfXX, X)	0.10238405200502128
q(XcX, X)	0.05928836196216552
FXQccQcXXX	0.24708815863089773
c(RX cX)	-0.0099999999994771
QXRcXfX	0.04531738803011544
CXQXrQX	-0.0014259477144711694
XCXqXXX	0.031518764169139214
CXXrfXfMXCX	0.02384873180130255
r(X, qfcXcXX)	0.22894204263186102
(rCCXX, RFX)	0.06801043224784101
(CqXrCLXX, RX)	0.17971631217359332
QcXXX	-0.00980130360905775
(RLXQmcXX, X)	0.11970266659477662
(cXQRQXXX)	0.045691020341798845
QcXQXRX	0.01081272913946736
rqFFcXrX	-0.005494303111380176
XQCQXRCXX	0.12335287776357029
LXQCXXX	0.06053477617170314
XqcXqXClX	0.03694510398911236
(QXCXXX, QXQX)	0.1299353315826528
rXqClXQqXCqX	0.07811399154124224
r(cXL(XXX),cXX)	0.1514453506526527
L(rX(XCX), X)	0.07788380588728189
rqcXX	-0.005510693915944617
(CX, RQXcXcQX)	0.26120431544879513
(LX, RXCCX)	0.08745986582805802
(QCXX(X), X)	0.07385086466464887
(rqqX(CCXX), XX)	0.20834052381442067
qXrFfCXX	0.045277212762000946
qc(XcX, cXX)	0.10714043933427857
LXRcXQXqX	0.09089817977544666
(qXcX CXX)	0.046207944375178105
XRRLcXRX	0.08258108597460503
r(qXcqXX, X)	0.08226113386132441
QcXXXXX	0.006345235158567561
XRcXXcrX	0.038837989325747245
rXCMXrXXX	0.0152614165644721
(CqXXXX, XX)	0.15474135788584736
Qc(,XXFX, X)	0.10757957158005178
qXrLCXX	0.08667090823181388
XXRfLcQXXXX	0.18011134645357282
C(fLQLXqX, X)	0.048389942012944165
RMX(RQFX, )	-0.009999999999572165
XrrcLFXcqX	0.15902557477532656
XQ(cX FXCX)	0.0522922600281984
X(qqCXXMQX, X)	0.13588168478308893
(X, XcqXXcXXX)	0.38405843544455204
QXRcQMXqX	0.05663203522131983
MXCqXRX	0.01929700904545148
(crmX(X), X)	0.007303494131280544
(CX, RXcXX)	0.06584999495844722
(qXrcXX, rXX)	0.14068348687389995
(qXM(X,), X)	0.07813276826326514
LXcQfXXLX	0.0854171969485711
(X, qXXLCQX)	0.17459896066424352
(QFFXcX, QX)	0.0761408689114937
Q(qQX, CXX)	0.007306360578651925
XRCXX	0.020458177080654092
cXqXcXcXXX	0.2027112499402003
(RQX(, X),)	-0.00633707215133449
CXRCCQXCLX	0.21257086129455688
R(RXRCXX, X)	0.14232789523184955
XqcrXLX	0.08533121785339995
rXcqccqXX	0.09591728055001546
(X, RmcXqcX)	0.08799642496225941
(RXrCXXX, )	0.030783556408536424
FlCXQCQXX	0.057691920828043405
rXCXL RlmXX	0.0045949950481920425
(QXcXXX)	0.021417110374887874
qc(qXcX, qX)	0.111991063151655
XCQmlXX	0.005470034769006549
XC(X XqCXCXX)	0.20271051552000632
XXXcQcXXXX	0.19134211687370348
lQXcXcX	0.009376863511637365
(qX(, X), mmQX)	0.0697408560601446
(qXXXCFX, rX)	0.09453653901721681
r(XrFX(, rX), cX)	0.1802350412961439
XXrrCCXXLX	0.21527385443483762
cXRRXXMX	0.03904502617091971
(X, rXXXCX)	0.03260710909155664
XrqcXcX	0.12234157314696285
Xq(cXQCXmX)	0.053531095280556655
XRRCXCXX	0.08788668347771629
(,QXcXX, rX)	0.19548473179175627
q(X,XcXXXlX)	0.1356984772150236
(RRCCX(XXX), X)	0.21953655227632957
RcmXqXcX	0.022720586984462027
Q(RfXCXLXX, X)	0.09685164330910842
rc(XqcX, FX)	0.07797255963373996
(RRXL(cQX), X)	0.1232110639201335
((qCXCXQX), XqXX)	0.2023071899430985
MXRmmXXcMX	-0.009999999999729286
cXqXqXX	0.023559753383021815
(QXCXX, XfqfX)	0.07763356699577768
R(X, RcXcX)	0.13675708626691688
cFLXrmXX	0.007138157109856171
rQXCXXX	0.021261851760195037
cXrrcXrcMXX	0.3709041172388568
C(rLCX(X), X)	0.08583549301269043
L(RfcX(fX), QX)	0.025000329668671935
(CqqXLXXX, X)	0.1631011040737368
RC(QXX, CXX)	0.09911218480963237
XRCXRLXX	0.05966693961326207
XXQCQCmXXXX	0.1949814637748841
(XX, RRcLXXX)	0.15838708422416795
X(qqXCCX(X), X)	0.3842517682416404
FMXq(,X(, X))	0.06811866273109314
XRFcXfXX	0.03048428528600822
(LQX(X,), X)	0.1591619580263867
XRCmQXXX	0.08624770496691019
qX(lqX, X)	-0.009999997784602895
M(CmXQX X)	-0.0014259477144711859
(XfLqCXXXCX, X)	0.24024757798550878
XcXqXcXLXX	0.20200438185645522
R((X(, (cLX), ), X))	0.10266567403080626
XcrqlcXXX	0.11426740100104016
XrCXCX	0.04910714801089889
rXFXXXCQX	-0.009999992799749051
